date,source,campaign,geo,tier,impressions,clicks,ctr,spend,cpc,registrations,ftd,c2r,r2d,ngr,cpa,roi_pct,fraud_clicks,fraud_regs,suspicious_ftd,approval_rate
2024-01-04,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,3221,35,0.0109,0.0,,3,1,0.0857,0.3333,16.57,,,0,0,0,0.98
2024-01-04,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,17068,442,0.0259,0.0,,93,35,0.2104,0.3763,3910.77,,,9,0,0,0.98
2024-01-04,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,9921,49,0.0049,0.0,,12,4,0.2449,0.3333,415.78,,,0,0,0,0.976
2024-01-04,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,2396,31,0.0129,0.0,,6,1,0.1935,0.1667,28.05,,,0,0,0,0.976
2024-01-05,Facebook,FB_Slots_Video,DE,T1,18765,660,0.0352,163.0,0.247,55,8,0.0833,0.1455,704.55,20.38,332.2,29,0,0,0.97
2024-01-05,Facebook,FB_Sports_Banner,BR,T2,57870,1298,0.0224,209.1,0.161,148,31,0.114,0.2095,1050.98,6.75,402.6,34,1,0,0.967
2024-01-05,Facebook,FB_Sports_Banner,PL,T2,35056,785,0.0224,152.05,0.194,53,12,0.0675,0.2264,278.96,12.67,83.5,19,0,0,0.964
2024-01-05,Facebook,FB_Sports_Banner,NG,T3,28404,896,0.0315,27.4,0.031,56,12,0.0625,0.2143,250.23,2.28,813.2,28,0,0,0.973
2024-01-05,Facebook,FB_Sports_Banner,CA,T1,9201,329,0.0358,89.71,0.273,30,9,0.0912,0.3,596.74,9.97,565.2,8,0,0,0.976
2024-01-05,Facebook,FB_Casino_CreativeA,AU,T1,38113,1541,0.0404,373.51,0.242,106,29,0.0688,0.2736,2157.47,12.88,477.6,30,1,0,0.973
2024-01-05,Facebook,FB_Casino_CreativeA,IN,T3,22386,761,0.034,31.48,0.041,57,14,0.0749,0.2456,28.0,2.25,-11.1,14,0,0,0.974
2024-01-05,Google_Search,GG_Slots_KW_Generic,DE,T1,25904,796,0.0307,727.02,0.913,139,30,0.1746,0.2158,2900.51,24.23,299.0,11,0,0,0.989
2024-01-05,Google_Search,GG_Slots_KW_Generic,BR,T2,17302,588,0.034,161.46,0.275,105,26,0.1786,0.2476,1000.83,6.21,519.9,6,0,0,0.99
2024-01-05,Google_Search,GG_Casino_KW_Brand,PL,T2,33692,1291,0.0383,347.77,0.269,197,63,0.1526,0.3198,3396.89,5.52,876.8,14,0,0,0.989
2024-01-05,Google_Search,GG_Casino_KW_Brand,NG,T3,47181,1135,0.0241,127.17,0.112,111,20,0.0978,0.1802,464.4,6.36,265.2,16,0,0,0.989
2024-01-05,Google_Search,GG_Casino_KW_Brand,CA,T1,14447,673,0.0466,363.67,0.54,101,26,0.1501,0.2574,2479.99,13.99,581.9,5,0,0,0.992
2024-01-05,Google_Search,GG_Slots_KW_Generic,AU,T1,12308,611,0.0496,289.4,0.474,78,20,0.1277,0.2564,1766.55,14.47,510.4,6,0,0,0.989
2024-01-05,Google_Search,GG_Sports_Betting,IN,T3,40150,1529,0.0381,134.06,0.088,267,69,0.1746,0.2584,138.0,1.94,2.9,10,0,0,0.988
2024-01-05,Push_Network,Push_iGaming_Broad,DE,T1,17290,396,0.0229,30.28,0.076,17,2,0.0429,0.1176,59.12,15.14,95.2,74,0,0,0.885
2024-01-05,Push_Network,Push_Casino_Retarget,BR,T2,31615,653,0.0207,18.11,0.028,31,4,0.0475,0.129,52.04,4.53,187.4,87,1,0,0.85
2024-01-05,Push_Network,Push_iGaming_Broad,PL,T2,21483,447,0.0208,16.16,0.036,17,1,0.038,0.0588,19.66,16.16,21.7,91,0,0,0.853
2024-01-05,Push_Network,Push_iGaming_Broad,NG,T3,16119,322,0.02,2.82,0.009,13,2,0.0404,0.1538,5.04,1.41,78.7,28,0,0,0.883
2024-01-05,Push_Network,Push_Casino_Retarget,CA,T1,29505,524,0.0178,52.25,0.1,22,2,0.042,0.0909,68.01,26.12,30.2,62,1,0,0.852
2024-01-05,Push_Network,Push_iGaming_Broad,AU,T1,13586,190,0.014,22.97,0.121,7,0,0.0368,0.0,0.0,,-100.0,31,0,0,0.86
2024-01-05,Push_Network,Push_Casino_Retarget,IN,T3,22279,544,0.0244,5.85,0.011,21,2,0.0386,0.0952,29.26,2.92,400.2,75,0,0,0.841
2024-01-05,Native_Ads,Native_Review_Article,DE,T1,39473,1442,0.0365,206.24,0.143,94,21,0.0652,0.2234,1279.02,9.82,520.2,85,1,0,0.946
2024-01-05,Native_Ads,Native_Bonus_Landing,BR,T2,14735,263,0.0178,22.32,0.085,19,3,0.0722,0.1579,95.48,7.44,327.8,19,0,0,0.949
2024-01-05,Native_Ads,Native_Review_Article,PL,T2,19941,509,0.0255,45.47,0.089,28,6,0.055,0.2143,139.06,7.58,205.8,16,0,0,0.928
2024-01-05,Native_Ads,Native_Bonus_Landing,NG,T3,24931,738,0.0296,12.0,0.016,49,8,0.0664,0.1633,86.63,1.5,621.9,57,0,0,0.949
2024-01-05,Native_Ads,Native_Review_Article,CA,T1,29982,756,0.0252,151.72,0.201,62,12,0.082,0.1935,733.08,12.64,383.2,29,0,0,0.943
2024-01-05,Native_Ads,Native_Bonus_Landing,AU,T1,18814,349,0.0186,91.87,0.263,27,6,0.0774,0.2222,328.26,15.31,257.3,13,0,0,0.933
2024-01-05,Native_Ads,Native_Review_Article,IN,T3,28282,434,0.0153,18.49,0.043,40,8,0.0922,0.2,134.04,2.31,624.9,15,1,0,0.944
2024-01-05,TikTok,TT_Sports_Short,DE,T1,11066,125,0.0113,65.44,0.524,8,1,0.064,0.125,40.01,65.44,-38.9,8,0,0,0.932
2024-01-05,TikTok,TT_Sports_Short,BR,T2,16998,475,0.0279,40.9,0.086,33,5,0.0695,0.1515,38.01,8.18,-7.1,33,1,0,0.915
2024-01-05,TikTok,TT_Sports_Short,PL,T2,30528,772,0.0253,74.19,0.096,45,5,0.0583,0.1111,96.58,14.84,30.2,31,0,0,0.916
2024-01-05,TikTok,TT_Sports_Short,NG,T3,22061,604,0.0274,14.63,0.024,43,4,0.0712,0.093,45.46,3.66,210.7,27,1,0,0.915
2024-01-05,TikTok,TT_Casino_UGC,CA,T1,27371,798,0.0292,180.33,0.226,51,6,0.0639,0.1176,298.82,30.06,65.7,68,1,0,0.905
2024-01-05,TikTok,TT_Casino_UGC,AU,T1,15869,294,0.0185,100.8,0.343,14,2,0.0476,0.1429,81.96,50.4,-18.7,23,0,0,0.922
2024-01-05,TikTok,TT_Sports_Short,IN,T3,11082,187,0.0169,10.05,0.054,13,2,0.0695,0.1538,21.31,5.03,112.0,11,0,0,0.913
2024-01-05,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,30912,556,0.018,0.0,,196,77,0.3525,0.3929,9041.94,,,7,1,0,0.98
2024-01-05,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,6170,121,0.0196,0.0,,24,5,0.1983,0.2083,200.21,,,2,0,0,0.977
2024-01-05,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,4249,90,0.0212,0.0,,20,6,0.2222,0.3,387.61,,,1,0,0,0.977
2024-01-05,Affiliate_SEO,SEO_CasinoReview_DE,NG,T3,2512,31,0.0123,0.0,,5,1,0.1613,0.2,18.37,,,0,0,0,0.98
2024-01-05,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,54589,1250,0.0229,0.0,,333,117,0.2664,0.3514,14274.04,,,15,2,0,0.979
2024-01-05,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,28072,827,0.0295,0.0,,170,59,0.2056,0.3471,7334.72,,,23,0,0,0.977
2024-01-05,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,3255,84,0.0258,0.0,,15,7,0.1786,0.4667,71.25,,,0,0,0,0.976
2024-01-06,Facebook,FB_Slots_Video,DE,T1,15632,571,0.0365,171.56,0.3,51,10,0.0893,0.1961,810.76,17.16,372.6,25,0,0,0.969
2024-01-06,Facebook,FB_Sports_Banner,BR,T2,29972,1268,0.0423,83.45,0.066,108,19,0.0852,0.1759,719.42,4.39,762.1,36,1,0,0.972
2024-01-06,Facebook,FB_Slots_Video,PL,T2,50079,1631,0.0326,200.65,0.123,132,41,0.0809,0.3106,1199.74,4.89,497.9,62,0,0,0.966
2024-01-06,Facebook,FB_Casino_CreativeA,NG,T3,39295,1133,0.0288,38.22,0.034,89,16,0.0786,0.1798,266.71,2.39,597.8,48,0,0,0.974
2024-01-06,Facebook,FB_Sports_Banner,CA,T1,14423,349,0.0242,145.81,0.418,42,10,0.1203,0.2381,634.11,14.58,334.9,11,0,0,0.968
2024-01-06,Facebook,FB_Sports_Banner,AU,T1,40879,1240,0.0303,349.3,0.282,120,33,0.0968,0.275,2425.09,10.58,594.3,46,0,0,0.965
2024-01-06,Facebook,FB_Casino_CreativeA,IN,T3,22611,765,0.0338,26.23,0.034,70,19,0.0915,0.2714,362.92,1.38,1283.6,19,0,0,0.974
2024-01-06,Google_Search,GG_Sports_Betting,DE,T1,31903,1448,0.0454,958.37,0.662,192,57,0.1326,0.2969,5908.65,16.81,516.5,9,0,0,0.99
2024-01-06,Google_Search,GG_Sports_Betting,BR,T2,22761,973,0.0427,166.36,0.171,158,49,0.1624,0.3101,1418.23,3.4,752.5,9,0,0,0.992
2024-01-06,Google_Search,GG_Slots_KW_Generic,PL,T2,20833,769,0.0369,216.78,0.282,121,36,0.1573,0.2975,1644.91,6.02,658.8,7,0,0,0.989
2024-01-06,Google_Search,GG_Casino_KW_Brand,NG,T3,21640,739,0.0341,59.29,0.08,124,37,0.1678,0.2984,478.39,1.6,706.9,4,0,0,0.99
2024-01-06,Google_Search,GG_Slots_KW_Generic,CA,T1,12172,437,0.0359,296.06,0.677,64,21,0.1465,0.3281,2180.16,14.1,636.4,2,0,0,0.991
2024-01-06,Google_Search,GG_Casino_KW_Brand,AU,T1,34214,1321,0.0386,797.28,0.604,184,55,0.1393,0.2989,5550.44,14.5,596.2,11,0,0,0.991
2024-01-06,Google_Search,GG_Slots_KW_Generic,IN,T3,52154,2101,0.0403,180.07,0.086,245,52,0.1166,0.2122,1729.52,3.46,860.5,19,0,0,0.99
2024-01-06,Push_Network,Push_Casino_Retarget,DE,T1,23477,618,0.0263,35.28,0.057,20,2,0.0324,0.1,65.18,17.64,84.8,78,0,0,0.834
2024-01-06,Push_Network,Push_iGaming_Broad,BR,T2,31032,312,0.0101,15.34,0.049,9,1,0.0288,0.1111,14.48,15.34,-5.6,25,0,0,0.876
2024-01-06,Push_Network,Push_Casino_Retarget,PL,T2,68542,1635,0.0239,54.28,0.033,66,5,0.0404,0.0758,49.57,10.86,-8.7,253,3,0,0.832
2024-01-06,Push_Network,Push_Casino_Retarget,NG,T3,7964,119,0.0149,1.3,0.011,6,0,0.0504,0.0,0.0,,-100.0,17,0,0,0.883
2024-01-06,Push_Network,Push_Casino_Retarget,CA,T1,25344,272,0.0107,35.92,0.132,11,1,0.0404,0.0909,27.19,35.92,-24.3,34,0,0,0.885
2024-01-06,Push_Network,Push_Casino_Retarget,AU,T1,36000,606,0.0168,56.21,0.093,25,3,0.0413,0.12,135.23,18.74,140.6,81,1,0,0.877
2024-01-06,Push_Network,Push_iGaming_Broad,IN,T3,38766,1059,0.0273,10.17,0.01,45,4,0.0425,0.0889,55.22,2.54,443.0,210,1,0,0.886
2024-01-06,Native_Ads,Native_Bonus_Landing,DE,T1,18406,400,0.0217,86.3,0.216,21,4,0.0525,0.1905,271.91,21.57,215.1,28,0,0,0.952
2024-01-06,Native_Ads,Native_Bonus_Landing,BR,T2,17004,344,0.0202,31.82,0.092,26,4,0.0756,0.1538,116.76,7.96,266.9,12,0,0,0.952
2024-01-06,Native_Ads,Native_Bonus_Landing,PL,T2,27597,382,0.0138,58.74,0.154,29,4,0.0759,0.1379,167.25,14.69,184.7,16,0,0,0.93
2024-01-06,Native_Ads,Native_Bonus_Landing,NG,T3,24597,557,0.0226,13.2,0.024,40,9,0.0718,0.225,118.49,1.47,797.7,33,0,0,0.941
2024-01-06,Native_Ads,Native_Bonus_Landing,CA,T1,24785,434,0.0175,107.43,0.248,26,3,0.0599,0.1154,169.3,35.81,57.6,30,0,0,0.944
2024-01-06,Native_Ads,Native_Bonus_Landing,AU,T1,38172,950,0.0249,162.14,0.171,79,19,0.0832,0.2405,1487.37,8.53,817.3,30,1,0,0.94
2024-01-06,Native_Ads,Native_Review_Article,IN,T3,14430,193,0.0134,11.63,0.06,12,2,0.0622,0.1667,33.93,5.82,191.7,13,0,0,0.944
2024-01-06,TikTok,TT_Sports_Short,DE,T1,48046,1407,0.0293,303.34,0.216,89,17,0.0633,0.191,821.0,17.84,170.7,60,1,0,0.922
2024-01-06,TikTok,TT_Casino_UGC,BR,T2,43096,558,0.0129,89.51,0.16,35,4,0.0627,0.1143,105.15,22.38,17.5,51,0,0,0.932
2024-01-06,TikTok,TT_Casino_UGC,PL,T2,23921,499,0.0209,71.98,0.144,25,4,0.0501,0.16,142.3,18.0,97.7,46,0,0,0.924
2024-01-06,TikTok,TT_Sports_Short,NG,T3,25775,334,0.013,14.3,0.043,15,2,0.0449,0.1333,13.68,7.15,-4.3,27,0,0,0.908
2024-01-06,TikTok,TT_Casino_UGC,CA,T1,26149,464,0.0177,176.86,0.381,19,3,0.0409,0.1579,178.75,58.95,1.1,45,0,0,0.931
2024-01-06,TikTok,TT_Casino_UGC,AU,T1,17695,317,0.0179,86.88,0.274,20,2,0.0631,0.1,79.63,43.44,-8.3,13,0,0,0.933
2024-01-06,TikTok,TT_Sports_Short,IN,T3,20989,437,0.0208,18.98,0.043,30,3,0.0686,0.1,6.0,6.33,-68.4,31,0,0,0.909
2024-01-06,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,31823,563,0.0177,0.0,,91,33,0.1616,0.3626,3982.15,,,7,0,0,0.978
2024-01-06,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,4275,62,0.0145,0.0,,9,3,0.1452,0.3333,109.95,,,1,0,0,0.977
2024-01-06,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,9876,113,0.0114,0.0,,26,10,0.2301,0.3846,556.13,,,1,0,0,0.978
2024-01-06,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,5943,151,0.0254,0.0,,29,11,0.1921,0.3793,237.96,,,3,0,0,0.983
2024-01-06,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,24305,531,0.0218,0.0,,102,36,0.1921,0.3529,4181.12,,,12,0,0,0.984
2024-01-06,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,45657,691,0.0151,0.0,,178,61,0.2576,0.3427,6886.71,,,18,1,0,0.982
2024-01-06,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,7747,171,0.0221,0.0,,38,15,0.2222,0.3947,333.67,,,1,0,0,0.979
2024-01-07,Facebook,FB_Casino_CreativeA,DE,T1,13319,372,0.0279,123.55,0.332,35,6,0.0941,0.1714,520.3,20.59,321.1,5,0,0,0.966
2024-01-07,Facebook,FB_Casino_CreativeA,BR,T2,31555,1079,0.0342,86.38,0.08,62,15,0.0575,0.2419,491.75,5.76,469.3,37,0,0,0.976
2024-01-07,Facebook,FB_Slots_Video,PL,T2,19820,669,0.0338,77.29,0.116,52,17,0.0777,0.3269,736.76,4.55,853.2,26,0,0,0.968
2024-01-07,Facebook,FB_Slots_Video,NG,T3,20939,520,0.0248,16.39,0.032,45,12,0.0865,0.2667,24.0,1.37,46.4,9,0,0,0.974
2024-01-07,Facebook,FB_Sports_Banner,CA,T1,29352,960,0.0327,232.28,0.242,99,13,0.1031,0.1313,1049.09,17.87,351.6,18,0,0,0.974
2024-01-07,Facebook,FB_Casino_CreativeA,AU,T1,35221,1532,0.0435,309.35,0.202,130,39,0.0849,0.3,2992.52,7.93,867.4,26,0,0,0.976
2024-01-07,Facebook,FB_Sports_Banner,IN,T3,16828,671,0.0399,25.22,0.038,65,12,0.0969,0.1846,166.56,2.1,560.4,24,0,0,0.975
2024-01-07,Google_Search,GG_Sports_Betting,DE,T1,28253,1280,0.0453,809.67,0.633,186,41,0.1453,0.2204,4962.35,19.75,512.9,17,0,0,0.99
2024-01-07,Google_Search,GG_Slots_KW_Generic,BR,T2,8304,415,0.05,71.5,0.172,63,12,0.1518,0.1905,381.61,5.96,433.7,6,0,0,0.991
2024-01-07,Google_Search,GG_Slots_KW_Generic,PL,T2,27099,862,0.0318,324.49,0.376,128,29,0.1485,0.2266,1905.49,11.19,487.2,6,0,0,0.99
2024-01-07,Google_Search,GG_Casino_KW_Brand,NG,T3,37355,837,0.0224,78.66,0.094,127,41,0.1517,0.3228,440.67,1.92,460.2,5,0,0,0.991
2024-01-07,Google_Search,GG_Slots_KW_Generic,CA,T1,58122,1802,0.031,1400.63,0.777,335,84,0.1859,0.2507,8063.16,16.67,475.7,25,0,0,0.99
2024-01-07,Google_Search,GG_Slots_KW_Generic,AU,T1,20034,636,0.0317,461.87,0.726,92,33,0.1447,0.3587,3022.92,14.0,554.5,6,0,0,0.989
2024-01-07,Google_Search,GG_Casino_KW_Brand,IN,T3,25614,1243,0.0485,92.33,0.074,192,54,0.1545,0.2812,722.95,1.71,683.0,14,0,0,0.989
2024-01-07,Push_Network,Push_iGaming_Broad,DE,T1,13316,226,0.017,23.9,0.106,2,0,0.0088,0.0,0.0,,-100.0,36,0,0,0.88
2024-01-07,Push_Network,Push_iGaming_Broad,BR,T2,9169,110,0.012,5.47,0.05,4,0,0.0364,0.0,0.0,,-100.0,19,0,0,0.832
2024-01-07,Push_Network,Push_Casino_Retarget,PL,T2,14800,270,0.0182,11.25,0.042,13,1,0.0481,0.0769,14.26,11.25,26.8,34,0,0,0.851
2024-01-07,Push_Network,Push_Casino_Retarget,NG,T3,57695,517,0.009,8.84,0.017,24,2,0.0464,0.0833,20.84,4.42,135.7,83,0,0,0.873
2024-01-07,Push_Network,Push_Casino_Retarget,CA,T1,35782,719,0.0201,61.04,0.085,28,2,0.0389,0.0714,76.32,30.52,25.0,55,1,0,0.874
2024-01-07,Push_Network,Push_iGaming_Broad,AU,T1,26943,445,0.0165,42.88,0.096,17,2,0.0382,0.1176,75.62,21.44,76.4,32,0,0,0.881
2024-01-07,Push_Network,Push_Casino_Retarget,IN,T3,29425,634,0.0215,7.07,0.011,21,3,0.0331,0.1429,64.54,2.36,812.9,75,1,0,0.85
2024-01-07,Native_Ads,Native_Review_Article,DE,T1,12563,408,0.0325,63.17,0.155,28,5,0.0686,0.1786,354.08,12.63,460.5,29,0,0,0.95
2024-01-07,Native_Ads,Native_Review_Article,BR,T2,20583,307,0.0149,30.72,0.1,18,3,0.0586,0.1667,70.82,10.24,130.5,26,0,0,0.937
2024-01-07,Native_Ads,Native_Review_Article,PL,T2,29303,591,0.0202,68.48,0.116,48,11,0.0812,0.2292,332.14,6.23,385.0,20,0,0,0.932
2024-01-07,Native_Ads,Native_Review_Article,NG,T3,24630,529,0.0215,10.92,0.021,32,5,0.0605,0.1562,88.52,2.18,710.6,36,0,0,0.943
2024-01-07,Native_Ads,Native_Review_Article,CA,T1,37158,650,0.0175,209.72,0.323,49,6,0.0754,0.1224,411.64,34.95,96.3,19,0,0,0.944
2024-01-07,Native_Ads,Native_Bonus_Landing,AU,T1,10686,215,0.0201,50.01,0.233,14,3,0.0651,0.2143,223.5,16.67,346.9,15,0,0,0.949
2024-01-07,Native_Ads,Native_Review_Article,IN,T3,17079,465,0.0272,13.02,0.028,26,3,0.0559,0.1154,63.32,4.34,386.3,35,0,0,0.939
2024-01-07,TikTok,TT_Sports_Short,DE,T1,47169,774,0.0164,288.17,0.372,36,3,0.0465,0.0833,136.5,96.06,-52.6,62,0,0,0.933
2024-01-07,TikTok,TT_Casino_UGC,BR,T2,15500,372,0.024,30.99,0.083,14,3,0.0376,0.2143,51.8,10.33,67.2,23,0,0,0.934
2024-01-07,TikTok,TT_Sports_Short,PL,T2,21826,430,0.0197,54.91,0.128,31,5,0.0721,0.1613,39.4,10.98,-28.2,30,0,0,0.904
2024-01-07,TikTok,TT_Sports_Short,NG,T3,47261,706,0.0149,30.22,0.043,48,7,0.068,0.1458,14.0,4.32,-53.7,83,0,0,0.935
2024-01-07,TikTok,TT_Casino_UGC,CA,T1,23097,362,0.0157,141.72,0.391,18,3,0.0497,0.1667,145.99,47.24,3.0,25,0,0,0.928
2024-01-07,TikTok,TT_Sports_Short,AU,T1,54479,1536,0.0282,312.13,0.203,78,14,0.0508,0.1795,689.67,22.29,121.0,150,1,0,0.921
2024-01-07,TikTok,TT_Casino_UGC,IN,T3,45843,396,0.0086,38.65,0.098,20,3,0.0505,0.15,8.22,12.88,-78.7,25,0,0,0.929
2024-01-07,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,132316,4027,0.0304,0.0,,534,170,0.1326,0.3184,24172.21,,,119,4,0,0.977
2024-01-07,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,14066,304,0.0216,0.0,,78,20,0.2566,0.2564,878.56,,,8,0,0,0.981
2024-01-07,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,13651,434,0.0318,0.0,,89,38,0.2051,0.427,2116.96,,,8,0,0,0.978
2024-01-07,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,2725,90,0.033,0.0,,24,9,0.2667,0.375,147.07,,,2,0,0,0.981
2024-01-07,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,36888,681,0.0185,0.0,,138,43,0.2026,0.3116,4168.87,,,7,1,0,0.981
2024-01-07,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,40730,853,0.0209,0.0,,141,41,0.1653,0.2908,4639.37,,,20,0,0,0.98
2024-01-07,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,2924,80,0.0274,0.0,,14,4,0.175,0.2857,58.01,,,1,0,0,0.976
2024-01-08,Facebook,FB_Sports_Banner,DE,T1,12799,451,0.0352,137.77,0.305,35,10,0.0776,0.2857,734.55,13.78,433.2,13,0,0,0.971
2024-01-08,Facebook,FB_Slots_Video,BR,T2,23977,791,0.033,80.56,0.102,52,12,0.0657,0.2308,293.4,6.71,264.2,29,0,0,0.969
2024-01-08,Facebook,FB_Sports_Banner,PL,T2,46748,1232,0.0264,168.44,0.137,114,35,0.0925,0.307,1004.37,4.81,496.3,29,0,0,0.973
2024-01-08,Facebook,FB_Slots_Video,NG,T3,24583,1189,0.0484,20.34,0.017,119,32,0.1001,0.2689,537.42,0.64,2542.2,46,0,0,0.976
2024-01-08,Facebook,FB_Sports_Banner,CA,T1,28945,1377,0.0476,229.75,0.167,122,25,0.0886,0.2049,1691.14,9.19,636.1,30,1,0,0.969
2024-01-08,Facebook,FB_Slots_Video,AU,T1,28564,758,0.0265,275.42,0.363,92,20,0.1214,0.2174,1410.94,13.77,412.3,26,0,0,0.967
2024-01-08,Facebook,FB_Slots_Video,IN,T3,19049,734,0.0385,28.77,0.039,76,20,0.1035,0.2632,446.41,1.44,1451.7,13,0,0,0.972
2024-01-08,Google_Search,GG_Sports_Betting,DE,T1,15678,726,0.0463,426.2,0.587,90,15,0.124,0.1667,1737.71,28.41,307.7,7,0,0,0.992
2024-01-08,Google_Search,GG_Slots_KW_Generic,BR,T2,23325,936,0.0401,189.55,0.203,132,41,0.141,0.3106,1333.07,4.62,603.3,8,0,0,0.991
2024-01-08,Google_Search,GG_Sports_Betting,PL,T2,19547,462,0.0236,210.18,0.455,87,17,0.1883,0.1954,993.18,12.36,372.5,6,0,0,0.991
2024-01-08,Google_Search,GG_Slots_KW_Generic,NG,T3,25588,852,0.0333,65.63,0.077,141,39,0.1655,0.2766,572.7,1.68,772.6,4,0,0,0.991
2024-01-08,Google_Search,GG_Sports_Betting,CA,T1,64832,3049,0.047,1337.54,0.439,528,205,0.1732,0.3883,19252.84,6.52,1339.4,22,1,0,0.991
2024-01-08,Google_Search,GG_Sports_Betting,AU,T1,41676,1277,0.0306,828.3,0.649,239,75,0.1872,0.3138,6679.5,11.04,706.4,17,0,0,0.989
2024-01-08,Google_Search,GG_Slots_KW_Generic,IN,T3,30892,810,0.0262,127.03,0.157,75,27,0.0926,0.36,376.89,4.7,196.7,8,0,0,0.989
2024-01-08,Push_Network,Push_iGaming_Broad,DE,T1,18362,297,0.0162,32.86,0.111,7,0,0.0236,0.0,0.0,,-100.0,46,0,0,0.848
2024-01-08,Push_Network,Push_iGaming_Broad,BR,T2,32576,724,0.0222,18.43,0.025,17,1,0.0235,0.0588,16.47,18.43,-10.6,57,0,0,0.846
2024-01-08,Push_Network,Push_iGaming_Broad,PL,T2,10806,340,0.0315,8.38,0.025,11,1,0.0324,0.0909,9.58,8.38,14.3,28,0,0,0.845
2024-01-08,Push_Network,Push_iGaming_Broad,NG,T3,29015,561,0.0193,5.21,0.009,20,2,0.0357,0.1,5.99,2.6,15.0,70,0,0,0.846
2024-01-08,Push_Network,Push_Casino_Retarget,CA,T1,22295,424,0.019,39.51,0.093,16,1,0.0377,0.0625,31.0,39.51,-21.5,80,0,0,0.855
2024-01-08,Push_Network,Push_iGaming_Broad,AU,T1,26744,650,0.0243,38.17,0.059,24,2,0.0369,0.0833,81.83,19.09,114.4,135,0,0,0.858
2024-01-08,Push_Network,Push_Casino_Retarget,IN,T3,18247,399,0.0219,4.9,0.012,17,2,0.0426,0.1176,4.0,2.45,-18.4,75,0,0,0.854
2024-01-08,Native_Ads,Native_Review_Article,DE,T1,14112,334,0.0237,70.48,0.211,18,3,0.0539,0.1667,217.53,23.49,208.6,14,0,0,0.934
2024-01-08,Native_Ads,Native_Review_Article,BR,T2,27071,581,0.0215,45.22,0.078,20,3,0.0344,0.15,69.73,15.07,54.2,29,0,0,0.93
2024-01-08,Native_Ads,Native_Review_Article,PL,T2,41004,1472,0.0359,84.19,0.057,127,21,0.0863,0.1654,806.41,4.01,857.8,76,1,0,0.941
2024-01-08,Native_Ads,Native_Bonus_Landing,NG,T3,13245,259,0.0196,5.83,0.023,18,3,0.0695,0.1667,15.76,1.94,170.3,7,0,0,0.937
2024-01-08,Native_Ads,Native_Review_Article,CA,T1,21671,376,0.0174,100.14,0.266,35,6,0.0931,0.1714,285.23,16.69,184.8,12,0,0,0.935
2024-01-08,Native_Ads,Native_Review_Article,AU,T1,24198,360,0.0149,112.98,0.314,28,8,0.0778,0.2857,434.99,14.12,285.0,22,0,0,0.934
2024-01-08,Native_Ads,Native_Bonus_Landing,IN,T3,48764,596,0.0122,35.17,0.059,40,5,0.0671,0.125,113.47,7.03,222.6,48,0,0,0.943
2024-01-08,TikTok,TT_Casino_UGC,DE,T1,17810,372,0.0209,127.32,0.342,15,3,0.0403,0.2,109.32,42.44,-14.1,40,0,0,0.936
2024-01-08,TikTok,TT_Casino_UGC,BR,T2,32163,433,0.0135,60.53,0.14,28,3,0.0647,0.1071,82.41,20.18,36.1,41,0,0,0.913
2024-01-08,TikTok,TT_Sports_Short,PL,T2,53818,1885,0.035,138.92,0.074,102,22,0.0541,0.2157,467.02,6.31,236.2,140,1,0,0.936
2024-01-08,TikTok,TT_Sports_Short,NG,T3,19373,328,0.0169,11.1,0.034,24,3,0.0732,0.125,61.15,3.7,450.9,32,0,0,0.913
2024-01-08,TikTok,TT_Sports_Short,CA,T1,18762,221,0.0118,119.34,0.54,11,1,0.0498,0.0909,44.93,119.34,-62.4,9,0,0,0.919
2024-01-08,TikTok,TT_Casino_UGC,AU,T1,18800,277,0.0147,98.45,0.355,16,1,0.0578,0.0625,43.94,98.45,-55.4,30,0,0,0.909
2024-01-08,TikTok,TT_Casino_UGC,IN,T3,18022,437,0.0242,16.08,0.037,31,5,0.0709,0.1613,10.0,3.22,-37.8,39,0,0,0.918
