date,source,geo,clicks,registrations,ftd,ctr,c2r,fraud_rate,approval_rate,r2d,alert_type,is_anomaly
2024-01-06,TikTok,NG,334,15,2,0.013,0.0449,0.0808,0.908,0.1333,NORMAL,0
2024-01-06,TikTok,PL,499,25,4,0.0209,0.0501,0.0922,0.924,0.16,NORMAL,0
2024-01-07,Affiliate_SEO,AU,853,141,41,0.0209,0.1653,0.0234,0.98,0.2908,NORMAL,0
2024-01-07,Affiliate_SEO,BR,304,78,20,0.0216,0.2566,0.0263,0.981,0.2564,NORMAL,0
2024-01-07,Affiliate_SEO,CA,681,138,43,0.0185,0.2026,0.0103,0.981,0.3116,NORMAL,0
2024-01-07,Affiliate_SEO,DE,4027,534,170,0.0304,0.1326,0.0296,0.977,0.3184,NORMAL,0
2024-01-07,Affiliate_SEO,IN,80,14,4,0.0274,0.175,0.0125,0.976,0.2857,NORMAL,0
2024-01-07,Affiliate_SEO,NG,90,24,9,0.033,0.2667,0.0222,0.981,0.375,NORMAL,0
2024-01-07,Affiliate_SEO,PL,434,89,38,0.0318,0.2051,0.0184,0.978,0.427,NORMAL,0
2024-01-07,Facebook,AU,1532,130,39,0.0435,0.0849,0.017,0.976,0.3,NORMAL,0
2024-01-07,Facebook,BR,1079,62,15,0.0342,0.0575,0.0343,0.976,0.2419,NORMAL,0
2024-01-07,Facebook,CA,960,99,13,0.0327,0.1031,0.0188,0.974,0.1313,NORMAL,0
2024-01-07,Facebook,DE,372,35,6,0.0279,0.0941,0.0134,0.966,0.1714,NORMAL,0
2024-01-07,Facebook,IN,671,65,12,0.0399,0.0969,0.0358,0.975,0.1846,NORMAL,0
2024-01-07,Facebook,NG,520,45,12,0.0248,0.0865,0.0173,0.974,0.2667,NORMAL,0
2024-01-07,Facebook,PL,669,52,17,0.0338,0.0777,0.0389,0.968,0.3269,NORMAL,0
2024-01-07,Google_Search,AU,636,92,33,0.0317,0.1447,0.0094,0.989,0.3587,NORMAL,0
2024-01-07,Google_Search,BR,415,63,12,0.05,0.1518,0.0145,0.991,0.1905,NORMAL,0
2024-01-07,Google_Search,CA,1802,335,84,0.031,0.1859,0.0139,0.99,0.2507,NORMAL,0
2024-01-07,Google_Search,DE,1280,186,41,0.0453,0.1453,0.0133,0.99,0.2204,NORMAL,0
2024-01-07,Google_Search,IN,1243,192,54,0.0485,0.1545,0.0113,0.989,0.2812,NORMAL,0
2024-01-07,Google_Search,NG,837,127,41,0.0224,0.1517,0.006,0.991,0.3228,NORMAL,0
2024-01-07,Google_Search,PL,862,128,29,0.0318,0.1485,0.007,0.99,0.2266,NORMAL,0
2024-01-07,Native_Ads,AU,215,14,3,0.0201,0.0651,0.0698,0.949,0.2143,NORMAL,0
2024-01-07,Native_Ads,BR,307,18,3,0.0149,0.0586,0.0847,0.937,0.1667,NORMAL,0
2024-01-07,Native_Ads,CA,650,49,6,0.0175,0.0754,0.0292,0.944,0.1224,NORMAL,0
2024-01-07,Native_Ads,DE,408,28,5,0.0325,0.0686,0.0711,0.95,0.1786,NORMAL,0
2024-01-07,Native_Ads,IN,465,26,3,0.0272,0.0559,0.0753,0.939,0.1154,NORMAL,0
2024-01-07,Native_Ads,NG,529,32,5,0.0215,0.0605,0.0681,0.943,0.1562,NORMAL,0
2024-01-07,Native_Ads,PL,591,48,11,0.0202,0.0812,0.0338,0.932,0.2292,NORMAL,0
2024-01-07,Push_Network,AU,445,17,2,0.0165,0.0382,0.0719,0.881,0.1176,NORMAL,0
2024-01-07,Push_Network,BR,110,4,0,0.012,0.0364,0.1727,0.832,0.0,HIGH_FRAUD_RATE,1
2024-01-07,Push_Network,CA,719,28,2,0.0201,0.0389,0.0765,0.874,0.0714,NORMAL,0
2024-01-07,Push_Network,DE,226,2,0,0.017,0.0088,0.1593,0.88,0.0,HIGH_FRAUD_RATE,1
2024-01-07,Push_Network,IN,634,21,3,0.0215,0.0331,0.1183,0.85,0.1429,HIGH_FRAUD_RATE,1
2024-01-07,Push_Network,NG,517,24,2,0.009,0.0464,0.1605,0.873,0.0833,HIGH_FRAUD_RATE,1
2024-01-07,Push_Network,PL,270,13,1,0.0182,0.0481,0.1259,0.851,0.0769,HIGH_FRAUD_RATE,1
2024-01-07,TikTok,AU,1536,78,14,0.0282,0.0508,0.0977,0.921,0.1795,NORMAL,0
2024-01-07,TikTok,BR,372,14,3,0.024,0.0376,0.0618,0.934,0.2143,NORMAL,0
2024-01-07,TikTok,CA,362,18,3,0.0157,0.0497,0.0691,0.928,0.1667,NORMAL,0
2024-01-07,TikTok,DE,774,36,3,0.0164,0.0465,0.0801,0.933,0.0833,NORMAL,0
2024-01-07,TikTok,IN,396,20,3,0.0086,0.0505,0.0631,0.929,0.15,NORMAL,0
2024-01-07,TikTok,NG,706,48,7,0.0149,0.068,0.1176,0.935,0.1458,HIGH_FRAUD_RATE,1
2024-01-07,TikTok,PL,430,31,5,0.0197,0.0721,0.0698,0.904,0.1613,NORMAL,0
2024-01-08,Affiliate_SEO,AU,378,107,27,0.0239,0.2831,0.0185,0.982,0.2523,NORMAL,0
2024-01-08,Affiliate_SEO,BR,140,29,12,0.0241,0.2071,0.0214,0.978,0.4138,NORMAL,0
2024-01-08,Affiliate_SEO,CA,975,233,88,0.0212,0.239,0.0205,0.981,0.3777,NORMAL,0
2024-01-08,Affiliate_SEO,DE,604,133,37,0.0224,0.2202,0.0099,0.982,0.2782,NORMAL,0
2024-01-08,Affiliate_SEO,IN,132,29,10,0.0246,0.2197,0.0152,0.984,0.3448,NORMAL,0
2024-01-08,Affiliate_SEO,NG,55,9,2,0.025,0.1636,0.0182,0.98,0.2222,NORMAL,0
2024-01-08,Affiliate_SEO,PL,203,46,16,0.0268,0.2266,0.0197,0.983,0.3478,NORMAL,0
2024-01-08,Facebook,AU,758,92,20,0.0265,0.1214,0.0343,0.967,0.2174,NORMAL,0
2024-01-08,Facebook,BR,791,52,12,0.033,0.0657,0.0367,0.969,0.2308,NORMAL,0
2024-01-08,Facebook,CA,1377,122,25,0.0476,0.0886,0.0218,0.969,0.2049,NORMAL,0
2024-01-08,Facebook,DE,451,35,10,0.0352,0.0776,0.0288,0.971,0.2857,NORMAL,0
2024-01-08,Facebook,IN,734,76,20,0.0385,0.1035,0.0177,0.972,0.2632,NORMAL,0
2024-01-08,Facebook,NG,1189,119,32,0.0484,0.1001,0.0387,0.976,0.2689,NORMAL,0
2024-01-08,Facebook,PL,1232,114,35,0.0264,0.0925,0.0235,0.973,0.307,NORMAL,0
2024-01-08,Google_Search,AU,1277,239,75,0.0306,0.1872,0.0133,0.989,0.3138,NORMAL,0
2024-01-08,Google_Search,BR,936,132,41,0.0401,0.141,0.0085,0.991,0.3106,NORMAL,0
2024-01-08,Google_Search,CA,3049,528,205,0.047,0.1732,0.0072,0.991,0.3883,NORMAL,0
2024-01-08,Google_Search,DE,726,90,15,0.0463,0.124,0.0096,0.992,0.1667,NORMAL,0
2024-01-08,Google_Search,IN,810,75,27,0.0262,0.0926,0.0099,0.989,0.36,NORMAL,0
2024-01-08,Google_Search,NG,852,141,39,0.0333,0.1655,0.0047,0.991,0.2766,NORMAL,0
2024-01-08,Google_Search,PL,462,87,17,0.0236,0.1883,0.013,0.991,0.1954,NORMAL,0
2024-01-08,Native_Ads,AU,360,28,8,0.0149,0.0778,0.0611,0.934,0.2857,NORMAL,0
2024-01-08,Native_Ads,BR,581,20,3,0.0215,0.0344,0.0499,0.93,0.15,NORMAL,0
2024-01-08,Native_Ads,CA,376,35,6,0.0174,0.0931,0.0319,0.935,0.1714,NORMAL,0
2024-01-08,Native_Ads,DE,334,18,3,0.0237,0.0539,0.0419,0.934,0.1667,NORMAL,0
2024-01-08,Native_Ads,IN,596,40,5,0.0122,0.0671,0.0805,0.943,0.125,NORMAL,0
2024-01-08,Native_Ads,NG,259,18,3,0.0196,0.0695,0.027,0.937,0.1667,NORMAL,0
2024-01-08,Native_Ads,PL,1472,127,21,0.0359,0.0863,0.0516,0.941,0.1654,NORMAL,0
2024-01-08,Push_Network,AU,650,24,2,0.0243,0.0369,0.2077,0.858,0.0833,HIGH_FRAUD_RATE,1
2024-01-08,Push_Network,BR,724,17,1,0.0222,0.0235,0.0787,0.846,0.0588,NORMAL,0
2024-01-08,Push_Network,CA,424,16,1,0.019,0.0377,0.1887,0.855,0.0625,HIGH_FRAUD_RATE,1
2024-01-08,Push_Network,DE,297,7,0,0.0162,0.0236,0.1549,0.848,0.0,HIGH_FRAUD_RATE,1
2024-01-08,Push_Network,IN,399,17,2,0.0219,0.0426,0.188,0.854,0.1176,HIGH_FRAUD_RATE,1
2024-01-08,Push_Network,NG,561,20,2,0.0193,0.0357,0.1248,0.846,0.1,HIGH_FRAUD_RATE,1
2024-01-08,Push_Network,PL,340,11,1,0.0315,0.0324,0.0824,0.845,0.0909,NORMAL,0
2024-01-08,TikTok,AU,277,16,1,0.0147,0.0578,0.1083,0.909,0.0625,HIGH_FRAUD_RATE,1
2024-01-08,TikTok,BR,433,28,3,0.0135,0.0647,0.0947,0.913,0.1071,NORMAL,0
2024-01-08,TikTok,CA,221,11,1,0.0118,0.0498,0.0407,0.919,0.0909,NORMAL,0
2024-01-08,TikTok,DE,372,15,3,0.0209,0.0403,0.1075,0.936,0.2,HIGH_FRAUD_RATE,1
2024-01-08,TikTok,IN,437,31,5,0.0242,0.0709,0.0892,0.918,0.1613,NORMAL,0
2024-01-08,TikTok,NG,328,24,3,0.0169,0.0732,0.0976,0.913,0.125,NORMAL,0
2024-01-08,TikTok,PL,1885,102,22,0.035,0.0541,0.0743,0.936,0.2157,NORMAL,0
2024-01-09,Affiliate_SEO,AU,597,154,43,0.0308,0.258,0.0117,0.976,0.2792,NORMAL,0
2024-01-09,Affiliate_SEO,BR,173,29,7,0.0143,0.1676,0.0231,0.983,0.2414,NORMAL,0
2024-01-09,Affiliate_SEO,CA,785,185,83,0.0184,0.2357,0.0166,0.983,0.4486,NORMAL,0
2024-01-09,Affiliate_SEO,DE,611,153,61,0.0204,0.2504,0.0213,0.98,0.3987,NORMAL,0
2024-01-09,Affiliate_SEO,IN,159,34,16,0.0154,0.2138,0.0189,0.98,0.4706,NORMAL,0
2024-01-09,Affiliate_SEO,NG,59,13,4,0.0131,0.2203,0.0169,0.98,0.3077,NORMAL,0
2024-01-09,Affiliate_SEO,PL,286,56,21,0.0167,0.1958,0.014,0.979,0.375,NORMAL,0
2024-01-09,Facebook,AU,603,61,14,0.0271,0.1012,0.0249,0.969,0.2295,NORMAL,0
2024-01-09,Facebook,BR,202,19,4,0.0204,0.0941,0.0347,0.968,0.2105,NORMAL,0
2024-01-09,Facebook,CA,737,40,10,0.0291,0.0543,0.0244,0.975,0.25,NORMAL,0
2024-01-09,Facebook,DE,715,68,18,0.0274,0.0951,0.0238,0.973,0.2647,NORMAL,0
2024-01-09,Facebook,IN,1184,82,18,0.0318,0.0693,0.0431,0.974,0.2195,NORMAL,0
2024-01-09,Facebook,NG,357,45,11,0.026,0.1261,0.0336,0.973,0.2444,NORMAL,0
2024-01-09,Facebook,PL,632,48,11,0.0275,0.0759,0.0269,0.97,0.2292,NORMAL,0
2024-01-09,Google_Search,AU,436,71,21,0.0317,0.1628,0.0046,0.991,0.2958,NORMAL,0
2024-01-09,Google_Search,BR,896,127,27,0.0287,0.1417,0.0112,0.989,0.2126,NORMAL,0
2024-01-09,Google_Search,CA,1049,111,27,0.0421,0.1058,0.0124,0.989,0.2432,NORMAL,0
2024-01-09,Google_Search,DE,951,123,32,0.0483,0.1293,0.0105,0.99,0.2602,NORMAL,0
2024-01-09,Google_Search,IN,2104,252,91,0.0452,0.1198,0.0076,0.991,0.3611,NORMAL,0
2024-01-09,Google_Search,NG,1585,247,72,0.0438,0.1558,0.0132,0.989,0.2915,NORMAL,0
2024-01-09,Google_Search,PL,856,143,55,0.0278,0.1671,0.007,0.99,0.3846,NORMAL,0
2024-01-09,Native_Ads,AU,795,49,10,0.0288,0.0616,0.0629,0.945,0.2041,NORMAL,0
2024-01-09,Native_Ads,BR,506,34,8,0.0244,0.0672,0.0791,0.95,0.2353,NORMAL,0
2024-01-09,Native_Ads,CA,261,21,2,0.0175,0.0805,0.0383,0.931,0.0952,NORMAL,0
2024-01-09,Native_Ads,DE,216,13,2,0.0152,0.0602,0.0833,0.95,0.1538,NORMAL,0
2024-01-09,Native_Ads,IN,1299,82,13,0.0249,0.0631,0.0554,0.935,0.1585,NORMAL,0
2024-01-09,Native_Ads,NG,1276,82,15,0.0303,0.0643,0.0886,0.945,0.1829,NORMAL,0
2024-01-09,Native_Ads,PL,610,56,7,0.0224,0.0918,0.059,0.939,0.125,NORMAL,0
2024-01-09,Push_Network,AU,220,5,0,0.0163,0.0227,0.0818,0.853,0.0,NORMAL,0
2024-01-09,Push_Network,BR,343,14,1,0.0157,0.0408,0.1662,0.861,0.0714,HIGH_FRAUD_RATE,1
2024-01-09,Push_Network,CA,444,19,1,0.026,0.0428,0.1869,0.859,0.0526,HIGH_FRAUD_RATE,1
2024-01-09,Push_Network,DE,585,20,2,0.027,0.0342,0.1111,0.85,0.1,HIGH_FRAUD_RATE,1
2024-01-09,Push_Network,IN,276,13,1,0.019,0.0471,0.1051,0.858,0.0769,HIGH_FRAUD_RATE,1
2024-01-09,Push_Network,NG,427,23,2,0.0237,0.0539,0.1803,0.861,0.087,HIGH_FRAUD_RATE,1
2024-01-09,Push_Network,PL,266,11,1,0.0123,0.0414,0.1015,0.871,0.0909,HIGH_FRAUD_RATE,1
2024-01-09,TikTok,AU,767,68,9,0.0211,0.0887,0.0782,0.925,0.1324,NORMAL,0
2024-01-09,TikTok,BR,402,16,2,0.0149,0.0398,0.0697,0.929,0.125,NORMAL,0
2024-01-09,TikTok,CA,269,18,3,0.0098,0.0669,0.052,0.926,0.1667,NORMAL,0
2024-01-09,TikTok,DE,863,41,8,0.0144,0.0475,0.0881,0.917,0.1951,NORMAL,0
2024-01-09,TikTok,IN,435,18,2,0.0191,0.0414,0.1172,0.909,0.1111,HIGH_FRAUD_RATE,1
2024-01-09,TikTok,NG,321,19,3,0.0141,0.0592,0.081,0.913,0.1579,NORMAL,0
2024-01-09,TikTok,PL,220,17,1,0.0219,0.0773,0.1091,0.915,0.0588,HIGH_FRAUD_RATE,1
2024-01-10,Affiliate_SEO,AU,148,34,12,0.0212,0.2297,0.0203,0.977,0.3529,NORMAL,0
2024-01-10,Affiliate_SEO,BR,112,20,7,0.0151,0.1786,0.0089,0.98,0.35,NORMAL,0
2024-01-10,Affiliate_SEO,CA,273,63,17,0.0206,0.2308,0.011,0.981,0.2698,NORMAL,0
2024-01-10,Affiliate_SEO,DE,275,55,20,0.0183,0.2,0.0182,0.983,0.3636,NORMAL,0
2024-01-10,Affiliate_SEO,IN,74,17,3,0.0263,0.2297,0.027,0.982,0.1765,NORMAL,0
2024-01-10,Affiliate_SEO,NG,66,10,4,0.0293,0.1515,0.0,0.983,0.4,NORMAL,0
2024-01-10,Affiliate_SEO,PL,477,110,43,0.0278,0.2306,0.0273,0.979,0.3909,NORMAL,0
2024-01-10,Facebook,AU,438,34,10,0.0152,0.0776,0.0342,0.972,0.2941,NORMAL,0
2024-01-10,Facebook,BR,1000,116,28,0.0302,0.116,0.042,0.968,0.2414,NORMAL,0
2024-01-10,Facebook,CA,434,32,6,0.0353,0.0737,0.0392,0.974,0.1875,NORMAL,0
2024-01-10,Facebook,DE,1901,154,36,0.039,0.081,0.0363,0.966,0.2338,NORMAL,0
2024-01-10,Facebook,IN,537,37,9,0.0247,0.0689,0.0186,0.975,0.2432,NORMAL,0
2024-01-10,Facebook,NG,1742,224,62,0.0398,0.1286,0.0253,0.974,0.2768,NORMAL,0
2024-01-10,Facebook,PL,1012,99,25,0.0367,0.0978,0.0208,0.974,0.2525,NORMAL,0
2024-01-10,Google_Search,AU,683,150,53,0.0338,0.2196,0.0073,0.991,0.3533,NORMAL,0
2024-01-10,Google_Search,BR,479,85,19,0.0284,0.1775,0.0084,0.992,0.2235,NORMAL,0
2024-01-10,Google_Search,CA,981,155,52,0.033,0.158,0.0112,0.989,0.3355,NORMAL,0
2024-01-10,Google_Search,DE,378,56,14,0.0154,0.1481,0.0079,0.99,0.25,NORMAL,0
2024-01-10,Google_Search,IN,1350,245,87,0.0329,0.1815,0.0067,0.989,0.3551,NORMAL,0
2024-01-10,Google_Search,NG,476,72,20,0.0336,0.1513,0.0105,0.989,0.2778,NORMAL,0
2024-01-10,Google_Search,PL,492,70,23,0.0352,0.1423,0.0041,0.992,0.3286,NORMAL,0
2024-01-10,Native_Ads,AU,684,42,9,0.0169,0.0614,0.0322,0.936,0.2143,NORMAL,0
2024-01-10,Native_Ads,BR,342,20,3,0.0133,0.0585,0.0351,0.931,0.15,NORMAL,0
2024-01-10,Native_Ads,CA,301,21,5,0.0178,0.0698,0.0465,0.93,0.2381,NORMAL,0
2024-01-10,Native_Ads,DE,526,38,8,0.0272,0.0722,0.0646,0.942,0.2105,NORMAL,0
2024-01-10,Native_Ads,IN,400,23,4,0.0211,0.0575,0.0625,0.947,0.1739,NORMAL,0
2024-01-10,Native_Ads,NG,398,35,7,0.0129,0.0879,0.0578,0.934,0.2,NORMAL,0
2024-01-10,Native_Ads,PL,476,26,5,0.0214,0.0546,0.0399,0.935,0.1923,NORMAL,0
2024-01-10,Push_Network,AU,501,23,2,0.0172,0.0459,0.1776,0.882,0.087,HIGH_FRAUD_RATE,1
2024-01-10,Push_Network,BR,774,26,4,0.0195,0.0336,0.2054,0.883,0.1538,HIGH_FRAUD_RATE,1
2024-01-10,Push_Network,CA,478,18,1,0.0178,0.0377,0.0795,0.846,0.0556,NORMAL,0
2024-01-10,Push_Network,DE,668,24,3,0.0254,0.0359,0.1198,0.853,0.125,HIGH_FRAUD_RATE,1
2024-01-10,Push_Network,IN,594,23,3,0.0228,0.0387,0.1886,0.846,0.1304,HIGH_FRAUD_RATE,1
2024-01-10,Push_Network,NG,297,10,1,0.0122,0.0337,0.1347,0.852,0.1,HIGH_FRAUD_RATE,1
2024-01-10,Push_Network,PL,99,4,0,0.0127,0.0404,0.0707,0.838,0.0,NORMAL,0
2024-01-10,TikTok,AU,537,34,5,0.0259,0.0633,0.0801,0.918,0.1471,NORMAL,0
2024-01-10,TikTok,BR,238,13,2,0.0115,0.0546,0.0924,0.918,0.1538,NORMAL,0
2024-01-10,TikTok,CA,377,29,5,0.0248,0.0769,0.0743,0.908,0.1724,NORMAL,0
2024-01-10,TikTok,DE,463,31,6,0.0203,0.067,0.0648,0.914,0.1935,NORMAL,0
2024-01-10,TikTok,IN,446,24,3,0.0213,0.0538,0.0987,0.932,0.125,NORMAL,0
2024-01-10,TikTok,NG,1134,74,13,0.0275,0.0653,0.0944,0.915,0.1757,NORMAL,0
2024-01-10,TikTok,PL,954,56,8,0.03,0.0587,0.0409,0.926,0.1429,NORMAL,0
2024-01-11,Affiliate_SEO,AU,510,116,54,0.0264,0.2275,0.0118,0.977,0.4655,NORMAL,0
2024-01-11,Affiliate_SEO,BR,324,46,11,0.0144,0.142,0.0123,0.98,0.2391,NORMAL,0
2024-01-11,Affiliate_SEO,CA,449,98,33,0.0266,0.2183,0.0267,0.983,0.3367,NORMAL,0
2024-01-11,Affiliate_SEO,DE,373,107,39,0.0106,0.2869,0.0161,0.978,0.3645,NORMAL,0
2024-01-11,Affiliate_SEO,IN,102,21,6,0.0202,0.2059,0.0098,0.982,0.2857,NORMAL,0
2024-01-11,Affiliate_SEO,NG,55,14,4,0.0271,0.2545,0.0,0.978,0.2857,NORMAL,0
2024-01-11,Affiliate_SEO,PL,450,87,24,0.0285,0.1933,0.0089,0.98,0.2759,NORMAL,0
2024-01-11,Facebook,AU,382,36,10,0.0381,0.0942,0.0209,0.975,0.2778,NORMAL,0
2024-01-11,Facebook,BR,593,63,15,0.0288,0.1062,0.0337,0.969,0.2381,NORMAL,0
2024-01-11,Facebook,CA,871,103,23,0.0392,0.1183,0.0207,0.972,0.2233,NORMAL,0
2024-01-11,Facebook,DE,751,69,12,0.0373,0.0919,0.016,0.969,0.1739,NORMAL,0
2024-01-11,Facebook,IN,792,43,14,0.0228,0.0543,0.024,0.968,0.3256,NORMAL,0
2024-01-11,Facebook,NG,1217,109,30,0.0381,0.0896,0.0222,0.976,0.2752,NORMAL,0
2024-01-11,Facebook,PL,515,34,8,0.0321,0.066,0.0272,0.971,0.2353,NORMAL,0
2024-01-11,Google_Search,AU,629,70,16,0.0412,0.1113,0.0064,0.992,0.2286,NORMAL,0
2024-01-11,Google_Search,BR,1184,177,32,0.0411,0.1495,0.0084,0.991,0.1808,NORMAL,0
2024-01-11,Google_Search,CA,412,63,18,0.0281,0.1529,0.0121,0.991,0.2857,NORMAL,0
2024-01-11,Google_Search,DE,1198,189,67,0.0391,0.1578,0.0092,0.989,0.3545,NORMAL,0
2024-01-11,Google_Search,IN,906,177,49,0.0288,0.1954,0.0077,0.988,0.2768,NORMAL,0
2024-01-11,Google_Search,NG,667,108,23,0.0381,0.1619,0.0075,0.992,0.213,NORMAL,0
2024-01-11,Google_Search,PL,514,91,33,0.0409,0.177,0.0136,0.991,0.3626,NORMAL,0
2024-01-11,Native_Ads,AU,345,22,5,0.0248,0.0638,0.0551,0.941,0.2273,NORMAL,0
2024-01-11,Native_Ads,BR,246,8,1,0.0198,0.0325,0.0285,0.942,0.125,NORMAL,0
2024-01-11,Native_Ads,CA,123,7,1,0.0123,0.0569,0.0813,0.949,0.1429,NORMAL,0
2024-01-11,Native_Ads,DE,578,28,7,0.0213,0.0484,0.0571,0.936,0.25,NORMAL,0
2024-01-11,Native_Ads,IN,1588,119,28,0.0346,0.0749,0.0309,0.944,0.2353,NORMAL,0
2024-01-11,Native_Ads,NG,407,33,6,0.0183,0.0811,0.0565,0.942,0.1818,NORMAL,0
2024-01-11,Native_Ads,PL,621,46,8,0.0164,0.0741,0.0499,0.943,0.1739,NORMAL,0
2024-01-11,Push_Network,AU,367,15,1,0.0151,0.0409,0.0954,0.878,0.0667,NORMAL,0
2024-01-11,Push_Network,BR,718,29,2,0.027,0.0404,0.2075,0.876,0.069,HIGH_FRAUD_RATE,1
2024-01-11,Push_Network,CA,431,21,2,0.023,0.0487,0.1183,0.862,0.0952,HIGH_FRAUD_RATE,1
2024-01-11,Push_Network,DE,335,14,1,0.0324,0.0418,0.1851,0.833,0.0714,HIGH_FRAUD_RATE,1
2024-01-11,Push_Network,IN,231,13,1,0.023,0.0563,0.1558,0.839,0.0769,HIGH_FRAUD_RATE,1
2024-01-11,Push_Network,NG,462,20,2,0.0233,0.0433,0.1407,0.841,0.1,HIGH_FRAUD_RATE,1
2024-01-11,Push_Network,PL,783,33,2,0.0175,0.0421,0.2082,0.861,0.0606,HIGH_FRAUD_RATE,1
2024-01-11,TikTok,AU,397,18,4,0.0231,0.0453,0.073,0.907,0.2222,NORMAL,0
2024-01-11,TikTok,BR,109,5,0,0.0134,0.0459,0.0734,0.91,0.0,NORMAL,0
2024-01-11,TikTok,CA,314,17,2,0.0206,0.0541,0.0732,0.924,0.1176,NORMAL,0
2024-01-11,TikTok,DE,129,8,0,0.005,0.062,0.062,0.925,0.0,NORMAL,0
2024-01-11,TikTok,IN,320,18,3,0.0136,0.0563,0.1031,0.935,0.1667,HIGH_FRAUD_RATE,1
2024-01-11,TikTok,NG,286,19,3,0.0154,0.0664,0.0769,0.909,0.1579,NORMAL,0
2024-01-11,TikTok,PL,898,72,10,0.0205,0.0802,0.1002,0.929,0.1389,HIGH_FRAUD_RATE,1
2024-01-12,Affiliate_SEO,AU,868,181,61,0.0179,0.2085,0.0219,0.98,0.337,NORMAL,0
2024-01-12,Affiliate_SEO,BR,237,49,14,0.0205,0.2068,0.0211,0.98,0.2857,NORMAL,0
2024-01-12,Affiliate_SEO,CA,529,122,44,0.0149,0.2306,0.0265,0.978,0.3607,NORMAL,0
2024-01-12,Affiliate_SEO,DE,1538,265,73,0.023,0.1723,0.026,0.981,0.2755,NORMAL,0
2024-01-12,Affiliate_SEO,IN,45,13,4,0.0149,0.2889,0.0,0.978,0.3077,NORMAL,0
2024-01-12,Affiliate_SEO,NG,23,5,2,0.0156,0.2174,0.0,0.981,0.4,NORMAL,0
2024-01-12,Affiliate_SEO,PL,100,22,8,0.0279,0.22,0.02,0.978,0.3636,NORMAL,0
2024-01-12,Facebook,AU,447,47,6,0.0306,0.1051,0.038,0.969,0.1277,NORMAL,0
2024-01-12,Facebook,BR,510,31,11,0.051,0.0608,0.0216,0.976,0.3548,NORMAL,0
2024-01-12,Facebook,CA,713,72,18,0.0325,0.101,0.0323,0.972,0.25,NORMAL,0
2024-01-12,Facebook,DE,441,45,10,0.0401,0.102,0.0385,0.97,0.2222,NORMAL,0
2024-01-12,Facebook,IN,1265,105,28,0.0478,0.083,0.019,0.972,0.2667,NORMAL,0
2024-01-12,Facebook,NG,1384,151,38,0.0419,0.1091,0.0448,0.968,0.2517,NORMAL,0
2024-01-12,Facebook,PL,465,45,8,0.0426,0.0968,0.0129,0.967,0.1778,NORMAL,0
2024-01-12,Google_Search,AU,745,135,31,0.0276,0.1812,0.0121,0.99,0.2296,NORMAL,0
2024-01-12,Google_Search,BR,814,135,39,0.036,0.1658,0.0123,0.991,0.2889,NORMAL,0
2024-01-12,Google_Search,CA,1308,126,41,0.0385,0.0963,0.0107,0.991,0.3254,NORMAL,0
2024-01-12,Google_Search,DE,634,95,34,0.0238,0.1498,0.0047,0.991,0.3579,NORMAL,0
2024-01-12,Google_Search,IN,669,85,28,0.0395,0.1271,0.0075,0.992,0.3294,NORMAL,0
2024-01-12,Google_Search,NG,1849,331,124,0.0478,0.179,0.0059,0.991,0.3746,NORMAL,0
2024-01-12,Google_Search,PL,438,66,13,0.0282,0.1507,0.0091,0.988,0.197,NORMAL,0
2024-01-12,Native_Ads,AU,167,11,1,0.0118,0.0659,0.0719,0.931,0.0909,NORMAL,0
2024-01-12,Native_Ads,BR,708,62,14,0.0297,0.0876,0.0508,0.951,0.2258,NORMAL,0
2024-01-12,Native_Ads,CA,136,11,2,0.0058,0.0809,0.0515,0.93,0.1818,NORMAL,0
2024-01-12,Native_Ads,DE,488,44,7,0.018,0.0902,0.0779,0.949,0.1591,NORMAL,0
2024-01-12,Native_Ads,IN,653,30,3,0.0242,0.0459,0.0337,0.939,0.1,NORMAL,0
2024-01-12,Native_Ads,NG,417,37,7,0.0266,0.0887,0.048,0.931,0.1892,NORMAL,0
2024-01-12,Native_Ads,PL,566,49,10,0.0215,0.0866,0.0866,0.935,0.2041,NORMAL,0
2024-01-12,Push_Network,AU,222,8,0,0.0109,0.036,0.1126,0.876,0.0,HIGH_FRAUD_RATE,1
2024-01-12,Push_Network,BR,218,8,1,0.0216,0.0367,0.1147,0.845,0.125,HIGH_FRAUD_RATE,1
2024-01-12,Push_Network,CA,737,20,3,0.03,0.0271,0.2008,0.848,0.15,HIGH_FRAUD_RATE,1
2024-01-12,Push_Network,DE,348,10,1,0.0195,0.0287,0.1293,0.88,0.1,HIGH_FRAUD_RATE,1
2024-01-12,Push_Network,IN,653,25,2,0.0316,0.0383,0.1822,0.846,0.08,HIGH_FRAUD_RATE,1
2024-01-12,Push_Network,NG,464,18,2,0.0314,0.0388,0.1853,0.851,0.1111,HIGH_FRAUD_RATE,1
2024-01-12,Push_Network,PL,316,16,2,0.0204,0.0506,0.1614,0.861,0.125,HIGH_FRAUD_RATE,1
2024-01-12,TikTok,AU,254,14,1,0.0192,0.0551,0.0551,0.912,0.0714,NORMAL,0
2024-01-12,TikTok,BR,454,26,4,0.0191,0.0573,0.0925,0.915,0.1538,NORMAL,0
2024-01-12,TikTok,CA,349,22,4,0.0258,0.063,0.0774,0.93,0.1818,NORMAL,0
